# Unicode 17.0 sequences supplementing the existing Twemoji catalog.
# Code points	PNG filename	Unicode name	Emoji version
1F469 1F3FC 200D 1F430 200D 1F469 1F3FE	1f469-1f3fc-200d-1f430-200d-1f469-1f3fe.png	women with bunny ears: medium-light skin tone, medium-dark skin tone	17.0
1F469 1F3FC 200D 1F430 200D 1F469 1F3FF	1f469-1f3fc-200d-1f430-200d-1f469-1f3ff.png	women with bunny ears: medium-light skin tone, dark skin tone	17.0
1F469 1F3FD 200D 1F430 200D 1F469 1F3FB	1f469-1f3fd-200d-1f430-200d-1f469-1f3fb.png	women with bunny ears: medium skin tone, light skin tone	17.0
1F469 1F3FD 200D 1F430 200D 1F469 1F3FC	1f469-1f3fd-200d-1f430-200d-1f469-1f3fc.png	women with bunny ears: medium skin tone, medium-light skin tone	17.0
1F469 1F3FD 200D 1F430 200D 1F469 1F3FE	1f469-1f3fd-200d-1f430-200d-1f469-1f3fe.png	women with bunny ears: medium skin tone, medium-dark skin tone	17.0
1F469 1F3FD 200D 1F430 200D 1F469 1F3FF	1f469-1f3fd-200d-1f430-200d-1f469-1f3ff.png	women with bunny ears: medium skin tone, dark skin tone	17.0
1F469 1F3FE 200D 1F430 200D 1F469 1F3FB	1f469-1f3fe-200d-1f430-200d-1f469-1f3fb.png	women with bunny ears: medium-dark skin tone, light skin tone	17.0
1F469 1F3FE 200D 1F430 200D 1F469 1F3FC	1f469-1f3fe-200d-1f430-200d-1f469-1f3fc.png	women with bunny ears: medium-dark skin tone, medium-light skin tone	17.0
1F469 1F3FE 200D 1F430 200D 1F469 1F3FD	1f469-1f3fe-200d-1f430-200d-1f469-1f3fd.png	women with bunny ears: medium-dark skin tone, medium skin tone	17.0
1F469 1F3FE 200D 1F430 200D 1F469 1F3FF	1f469-1f3fe-200d-1f430-200d-1f469-1f3ff.png	women with bunny ears: medium-dark skin tone, dark skin tone	17.0
1F469 1F3FF 200D 1F430 200D 1F469 1F3FB	1f469-1f3ff-200d-1f430-200d-1f469-1f3fb.png	women with bunny ears: dark skin tone, light skin tone	17.0
1F469 1F3FF 200D 1F430 200D 1F469 1F3FC	1f469-1f3ff-200d-1f430-200d-1f469-1f3fc.png	women with bunny ears: dark skin tone, medium-light skin tone	17.0
1F469 1F3FF 200D 1F430 200D 1F469 1F3FD	1f469-1f3ff-200d-1f430-200d-1f469-1f3fd.png	women with bunny ears: dark skin tone, medium skin tone	17.0
1F469 1F3FF 200D 1F430 200D 1F469 1F3FE	1f469-1f3ff-200d-1f430-200d-1f469-1f3fe.png	women with bunny ears: dark skin tone, medium-dark skin tone	17.0
1F9D6 200D 2642	1f9d6-200d-2642-fe0f.png	man in steamy room	5.0
1F9D6 1F3FB 200D 2642	1f9d6-1f3fb-200d-2642-fe0f.png	man in steamy room: light skin tone	5.0
1F9D6 1F3FC 200D 2642	1f9d6-1f3fc-200d-2642-fe0f.png	man in steamy room: medium-light skin tone	5.0
1F9D6 1F3FD 200D 2642	1f9d6-1f3fd-200d-2642-fe0f.png	man in steamy room: medium skin tone	5.0
1F9D6 1F3FE 200D 2642	1f9d6-1f3fe-200d-2642-fe0f.png	man in steamy room: medium-dark skin tone	5.0
1F9D6 1F3FF 200D 2642	1f9d6-1f3ff-200d-2642-fe0f.png	man in steamy room: dark skin tone	5.0
1F9D6 200D 2640	1f9d6-200d-2640-fe0f.png	woman in steamy room	5.0
1F9D6 1F3FB 200D 2640	1f9d6-1f3fb-200d-2640-fe0f.png	woman in steamy room: light skin tone	5.0
1F9D6 1F3FC 200D 2640	1f9d6-1f3fc-200d-2640-fe0f.png	woman in steamy room: medium-light skin tone	5.0
1F9D6 1F3FD 200D 2640	1f9d6-1f3fd-200d-2640-fe0f.png	woman in steamy room: medium skin tone	5.0
1F9D6 1F3FE 200D 2640	1f9d6-1f3fe-200d-2640-fe0f.png	woman in steamy room: medium-dark skin tone	5.0
1F9D6 1F3FF 200D 2640	1f9d6-1f3ff-200d-2640-fe0f.png	woman in steamy room: dark skin tone	5.0
1F9D7 200D 2642	1f9d7-200d-2642-fe0f.png	man climbing	5.0
1F9D7 1F3FB 200D 2642	1f9d7-1f3fb-200d-2642-fe0f.png	man climbing: light skin tone	5.0
1F9D7 1F3FC 200D 2642	1f9d7-1f3fc-200d-2642-fe0f.png	man climbing: medium-light skin tone	5.0
1F9D7 1F3FD 200D 2642	1f9d7-1f3fd-200d-2642-fe0f.png	man climbing: medium skin tone	5.0
1F9D7 1F3FE 200D 2642	1f9d7-1f3fe-200d-2642-fe0f.png	man climbing: medium-dark skin tone	5.0
1F9D7 1F3FF 200D 2642	1f9d7-1f3ff-200d-2642-fe0f.png	man climbing: dark skin tone	5.0
1F9D7 200D 2640	1f9d7-200d-2640-fe0f.png	woman climbing	5.0
1F9D7 1F3FB 200D 2640	1f9d7-1f3fb-200d-2640-fe0f.png	woman climbing: light skin tone	5.0
1F9D7 1F3FC 200D 2640	1f9d7-1f3fc-200d-2640-fe0f.png	woman climbing: medium-light skin tone	5.0
1F9D7 1F3FD 200D 2640	1f9d7-1f3fd-200d-2640-fe0f.png	woman climbing: medium skin tone	5.0
1F9D7 1F3FE 200D 2640	1f9d7-1f3fe-200d-2640-fe0f.png	woman climbing: medium-dark skin tone	5.0
1F9D7 1F3FF 200D 2640	1f9d7-1f3ff-200d-2640-fe0f.png	woman climbing: dark skin tone	5.0
26F7 FE0F	26f7.png	skier	0.7
1F3CC FE0F	1f3cc.png	person golfing	0.7
1F3CC 200D 2642 FE0F	1f3cc-fe0f-200d-2642-fe0f.png	man golfing	4.0
1F3CC FE0F 200D 2642	1f3cc-fe0f-200d-2642-fe0f.png	man golfing	4.0
1F3CC 200D 2642	1f3cc-fe0f-200d-2642-fe0f.png	man golfing	4.0
1F3CC 1F3FB 200D 2642	1f3cc-1f3fb-200d-2642-fe0f.png	man golfing: light skin tone	4.0
1F3CC 1F3FC 200D 2642	1f3cc-1f3fc-200d-2642-fe0f.png	man golfing: medium-light skin tone	4.0
1F3CC 1F3FD 200D 2642	1f3cc-1f3fd-200d-2642-fe0f.png	man golfing: medium skin tone	4.0
1F3CC 1F3FE 200D 2642	1f3cc-1f3fe-200d-2642-fe0f.png	man golfing: medium-dark skin tone	4.0
1F3CC 1F3FF 200D 2642	1f3cc-1f3ff-200d-2642-fe0f.png	man golfing: dark skin tone	4.0
1F3CC 200D 2640 FE0F	1f3cc-fe0f-200d-2640-fe0f.png	woman golfing	4.0
1F3CC FE0F 200D 2640	1f3cc-fe0f-200d-2640-fe0f.png	woman golfing	4.0
1F3CC 200D 2640	1f3cc-fe0f-200d-2640-fe0f.png	woman golfing	4.0
1F3CC 1F3FB 200D 2640	1f3cc-1f3fb-200d-2640-fe0f.png	woman golfing: light skin tone	4.0
1F3CC 1F3FC 200D 2640	1f3cc-1f3fc-200d-2640-fe0f.png	woman golfing: medium-light skin tone	4.0
1F3CC 1F3FD 200D 2640	1f3cc-1f3fd-200d-2640-fe0f.png	woman golfing: medium skin tone	4.0
1F3CC 1F3FE 200D 2640	1f3cc-1f3fe-200d-2640-fe0f.png	woman golfing: medium-dark skin tone	4.0
1F3CC 1F3FF 200D 2640	1f3cc-1f3ff-200d-2640-fe0f.png	woman golfing: dark skin tone	4.0
1F3C4 200D 2642	1f3c4-200d-2642-fe0f.png	man surfing	4.0
1F3C4 1F3FB 200D 2642	1f3c4-1f3fb-200d-2642-fe0f.png	man surfing: light skin tone	4.0
1F3C4 1F3FC 200D 2642	1f3c4-1f3fc-200d-2642-fe0f.png	man surfing: medium-light skin tone	4.0
1F3C4 1F3FD 200D 2642	1f3c4-1f3fd-200d-2642-fe0f.png	man surfing: medium skin tone	4.0
1F3C4 1F3FE 200D 2642	1f3c4-1f3fe-200d-2642-fe0f.png	man surfing: medium-dark skin tone	4.0
1F3C4 1F3FF 200D 2642	1f3c4-1f3ff-200d-2642-fe0f.png	man surfing: dark skin tone	4.0
1F3C4 200D 2640	1f3c4-200d-2640-fe0f.png	woman surfing	4.0
1F3C4 1F3FB 200D 2640	1f3c4-1f3fb-200d-2640-fe0f.png	woman surfing: light skin tone	4.0
1F3C4 1F3FC 200D 2640	1f3c4-1f3fc-200d-2640-fe0f.png	woman surfing: medium-light skin tone	4.0
1F3C4 1F3FD 200D 2640	1f3c4-1f3fd-200d-2640-fe0f.png	woman surfing: medium skin tone	4.0
1F3C4 1F3FE 200D 2640	1f3c4-1f3fe-200d-2640-fe0f.png	woman surfing: medium-dark skin tone	4.0
1F3C4 1F3FF 200D 2640	1f3c4-1f3ff-200d-2640-fe0f.png	woman surfing: dark skin tone	4.0
1F6A3 200D 2642	1f6a3-200d-2642-fe0f.png	man rowing boat	4.0
1F6A3 1F3FB 200D 2642	1f6a3-1f3fb-200d-2642-fe0f.png	man rowing boat: light skin tone	4.0
1F6A3 1F3FC 200D 2642	1f6a3-1f3fc-200d-2642-fe0f.png	man rowing boat: medium-light skin tone	4.0
1F6A3 1F3FD 200D 2642	1f6a3-1f3fd-200d-2642-fe0f.png	man rowing boat: medium skin tone	4.0
1F6A3 1F3FE 200D 2642	1f6a3-1f3fe-200d-2642-fe0f.png	man rowing boat: medium-dark skin tone	4.0
1F6A3 1F3FF 200D 2642	1f6a3-1f3ff-200d-2642-fe0f.png	man rowing boat: dark skin tone	4.0
1F6A3 200D 2640	1f6a3-200d-2640-fe0f.png	woman rowing boat	4.0
1F6A3 1F3FB 200D 2640	1f6a3-1f3fb-200d-2640-fe0f.png	woman rowing boat: light skin tone	4.0
1F6A3 1F3FC 200D 2640	1f6a3-1f3fc-200d-2640-fe0f.png	woman rowing boat: medium-light skin tone	4.0
1F6A3 1F3FD 200D 2640	1f6a3-1f3fd-200d-2640-fe0f.png	woman rowing boat: medium skin tone	4.0
1F6A3 1F3FE 200D 2640	1f6a3-1f3fe-200d-2640-fe0f.png	woman rowing boat: medium-dark skin tone	4.0
1F6A3 1F3FF 200D 2640	1f6a3-1f3ff-200d-2640-fe0f.png	woman rowing boat: dark skin tone	4.0
1F3CA 200D 2642	1f3ca-200d-2642-fe0f.png	man swimming	4.0
1F3CA 1F3FB 200D 2642	1f3ca-1f3fb-200d-2642-fe0f.png	man swimming: light skin tone	4.0
1F3CA 1F3FC 200D 2642	1f3ca-1f3fc-200d-2642-fe0f.png	man swimming: medium-light skin tone	4.0
1F3CA 1F3FD 200D 2642	1f3ca-1f3fd-200d-2642-fe0f.png	man swimming: medium skin tone	4.0
1F3CA 1F3FE 200D 2642	1f3ca-1f3fe-200d-2642-fe0f.png	man swimming: medium-dark skin tone	4.0
1F3CA 1F3FF 200D 2642	1f3ca-1f3ff-200d-2642-fe0f.png	man swimming: dark skin tone	4.0
1F3CA 200D 2640	1f3ca-200d-2640-fe0f.png	woman swimming	4.0
1F3CA 1F3FB 200D 2640	1f3ca-1f3fb-200d-2640-fe0f.png	woman swimming: light skin tone	4.0
1F3CA 1F3FC 200D 2640	1f3ca-1f3fc-200d-2640-fe0f.png	woman swimming: medium-light skin tone	4.0
1F3CA 1F3FD 200D 2640	1f3ca-1f3fd-200d-2640-fe0f.png	woman swimming: medium skin tone	4.0
1F3CA 1F3FE 200D 2640	1f3ca-1f3fe-200d-2640-fe0f.png	woman swimming: medium-dark skin tone	4.0
1F3CA 1F3FF 200D 2640	1f3ca-1f3ff-200d-2640-fe0f.png	woman swimming: dark skin tone	4.0
26F9 FE0F	26f9.png	person bouncing ball	0.7
26F9 200D 2642 FE0F	26f9-fe0f-200d-2642-fe0f.png	man bouncing ball	4.0
26F9 FE0F 200D 2642	26f9-fe0f-200d-2642-fe0f.png	man bouncing ball	4.0
26F9 200D 2642	26f9-fe0f-200d-2642-fe0f.png	man bouncing ball	4.0
26F9 1F3FB 200D 2642	26f9-1f3fb-200d-2642-fe0f.png	man bouncing ball: light skin tone	4.0
26F9 1F3FC 200D 2642	26f9-1f3fc-200d-2642-fe0f.png	man bouncing ball: medium-light skin tone	4.0
26F9 1F3FD 200D 2642	26f9-1f3fd-200d-2642-fe0f.png	man bouncing ball: medium skin tone	4.0
26F9 1F3FE 200D 2642	26f9-1f3fe-200d-2642-fe0f.png	man bouncing ball: medium-dark skin tone	4.0
26F9 1F3FF 200D 2642	26f9-1f3ff-200d-2642-fe0f.png	man bouncing ball: dark skin tone	4.0
26F9 200D 2640 FE0F	26f9-fe0f-200d-2640-fe0f.png	woman bouncing ball	4.0
26F9 FE0F 200D 2640	26f9-fe0f-200d-2640-fe0f.png	woman bouncing ball	4.0
26F9 200D 2640	26f9-fe0f-200d-2640-fe0f.png	woman bouncing ball	4.0
26F9 1F3FB 200D 2640	26f9-1f3fb-200d-2640-fe0f.png	woman bouncing ball: light skin tone	4.0
26F9 1F3FC 200D 2640	26f9-1f3fc-200d-2640-fe0f.png	woman bouncing ball: medium-light skin tone	4.0
26F9 1F3FD 200D 2640	26f9-1f3fd-200d-2640-fe0f.png	woman bouncing ball: medium skin tone	4.0
26F9 1F3FE 200D 2640	26f9-1f3fe-200d-2640-fe0f.png	woman bouncing ball: medium-dark skin tone	4.0
26F9 1F3FF 200D 2640	26f9-1f3ff-200d-2640-fe0f.png	woman bouncing ball: dark skin tone	4.0
1F3CB FE0F	1f3cb.png	person lifting weights	0.7
1F3CB 200D 2642 FE0F	1f3cb-fe0f-200d-2642-fe0f.png	man lifting weights	4.0
1F3CB FE0F 200D 2642	1f3cb-fe0f-200d-2642-fe0f.png	man lifting weights	4.0
1F3CB 200D 2642	1f3cb-fe0f-200d-2642-fe0f.png	man lifting weights	4.0
1F3CB 1F3FB 200D 2642	1f3cb-1f3fb-200d-2642-fe0f.png	man lifting weights: light skin tone	4.0
1F3CB 1F3FC 200D 2642	1f3cb-1f3fc-200d-2642-fe0f.png	man lifting weights: medium-light skin tone	4.0
1F3CB 1F3FD 200D 2642	1f3cb-1f3fd-200d-2642-fe0f.png	man lifting weights: medium skin tone	4.0
1F3CB 1F3FE 200D 2642	1f3cb-1f3fe-200d-2642-fe0f.png	man lifting weights: medium-dark skin tone	4.0
1F3CB 1F3FF 200D 2642	1f3cb-1f3ff-200d-2642-fe0f.png	man lifting weights: dark skin tone	4.0
1F3CB 200D 2640 FE0F	1f3cb-fe0f-200d-2640-fe0f.png	woman lifting weights	4.0
1F3CB FE0F 200D 2640	1f3cb-fe0f-200d-2640-fe0f.png	woman lifting weights	4.0
1F3CB 200D 2640	1f3cb-fe0f-200d-2640-fe0f.png	woman lifting weights	4.0
1F3CB 1F3FB 200D 2640	1f3cb-1f3fb-200d-2640-fe0f.png	woman lifting weights: light skin tone	4.0
1F3CB 1F3FC 200D 2640	1f3cb-1f3fc-200d-2640-fe0f.png	woman lifting weights: medium-light skin tone	4.0
1F3CB 1F3FD 200D 2640	1f3cb-1f3fd-200d-2640-fe0f.png	woman lifting weights: medium skin tone	4.0
1F3CB 1F3FE 200D 2640	1f3cb-1f3fe-200d-2640-fe0f.png	woman lifting weights: medium-dark skin tone	4.0
1F3CB 1F3FF 200D 2640	1f3cb-1f3ff-200d-2640-fe0f.png	woman lifting weights: dark skin tone	4.0
1F6B4 200D 2642	1f6b4-200d-2642-fe0f.png	man biking	4.0
1F6B4 1F3FB 200D 2642	1f6b4-1f3fb-200d-2642-fe0f.png	man biking: light skin tone	4.0
1F6B4 1F3FC 200D 2642	1f6b4-1f3fc-200d-2642-fe0f.png	man biking: medium-light skin tone	4.0
1F6B4 1F3FD 200D 2642	1f6b4-1f3fd-200d-2642-fe0f.png	man biking: medium skin tone	4.0
1F6B4 1F3FE 200D 2642	1f6b4-1f3fe-200d-2642-fe0f.png	man biking: medium-dark skin tone	4.0
1F6B4 1F3FF 200D 2642	1f6b4-1f3ff-200d-2642-fe0f.png	man biking: dark skin tone	4.0
1F6B4 200D 2640	1f6b4-200d-2640-fe0f.png	woman biking	4.0
1F6B4 1F3FB 200D 2640	1f6b4-1f3fb-200d-2640-fe0f.png	woman biking: light skin tone	4.0
1F6B4 1F3FC 200D 2640	1f6b4-1f3fc-200d-2640-fe0f.png	woman biking: medium-light skin tone	4.0
1F6B4 1F3FD 200D 2640	1f6b4-1f3fd-200d-2640-fe0f.png	woman biking: medium skin tone	4.0
1F6B4 1F3FE 200D 2640	1f6b4-1f3fe-200d-2640-fe0f.png	woman biking: medium-dark skin tone	4.0
1F6B4 1F3FF 200D 2640	1f6b4-1f3ff-200d-2640-fe0f.png	woman biking: dark skin tone	4.0
1F6B5 200D 2642	1f6b5-200d-2642-fe0f.png	man mountain biking	4.0
1F6B5 1F3FB 200D 2642	1f6b5-1f3fb-200d-2642-fe0f.png	man mountain biking: light skin tone	4.0
1F6B5 1F3FC 200D 2642	1f6b5-1f3fc-200d-2642-fe0f.png	man mountain biking: medium-light skin tone	4.0
1F6B5 1F3FD 200D 2642	1f6b5-1f3fd-200d-2642-fe0f.png	man mountain biking: medium skin tone	4.0
1F6B5 1F3FE 200D 2642	1f6b5-1f3fe-200d-2642-fe0f.png	man mountain biking: medium-dark skin tone	4.0
1F6B5 1F3FF 200D 2642	1f6b5-1f3ff-200d-2642-fe0f.png	man mountain biking: dark skin tone	4.0
1F6B5 200D 2640	1f6b5-200d-2640-fe0f.png	woman mountain biking	4.0
1F6B5 1F3FB 200D 2640	1f6b5-1f3fb-200d-2640-fe0f.png	woman mountain biking: light skin tone	4.0
1F6B5 1F3FC 200D 2640	1f6b5-1f3fc-200d-2640-fe0f.png	woman mountain biking: medium-light skin tone	4.0
1F6B5 1F3FD 200D 2640	1f6b5-1f3fd-200d-2640-fe0f.png	woman mountain biking: medium skin tone	4.0
1F6B5 1F3FE 200D 2640	1f6b5-1f3fe-200d-2640-fe0f.png	woman mountain biking: medium-dark skin tone	4.0
1F6B5 1F3FF 200D 2640	1f6b5-1f3ff-200d-2640-fe0f.png	woman mountain biking: dark skin tone	4.0
1F938 200D 2642	1f938-200d-2642-fe0f.png	man cartwheeling	4.0
1F938 1F3FB 200D 2642	1f938-1f3fb-200d-2642-fe0f.png	man cartwheeling: light skin tone	4.0
1F938 1F3FC 200D 2642	1f938-1f3fc-200d-2642-fe0f.png	man cartwheeling: medium-light skin tone	4.0
1F938 1F3FD 200D 2642	1f938-1f3fd-200d-2642-fe0f.png	man cartwheeling: medium skin tone	4.0
1F938 1F3FE 200D 2642	1f938-1f3fe-200d-2642-fe0f.png	man cartwheeling: medium-dark skin tone	4.0
1F938 1F3FF 200D 2642	1f938-1f3ff-200d-2642-fe0f.png	man cartwheeling: dark skin tone	4.0
1F938 200D 2640	1f938-200d-2640-fe0f.png	woman cartwheeling	4.0
1F938 1F3FB 200D 2640	1f938-1f3fb-200d-2640-fe0f.png	woman cartwheeling: light skin tone	4.0
1F938 1F3FC 200D 2640	1f938-1f3fc-200d-2640-fe0f.png	woman cartwheeling: medium-light skin tone	4.0
1F938 1F3FD 200D 2640	1f938-1f3fd-200d-2640-fe0f.png	woman cartwheeling: medium skin tone	4.0
1F938 1F3FE 200D 2640	1f938-1f3fe-200d-2640-fe0f.png	woman cartwheeling: medium-dark skin tone	4.0
1F938 1F3FF 200D 2640	1f938-1f3ff-200d-2640-fe0f.png	woman cartwheeling: dark skin tone	4.0
1F93C 200D 2642	1f93c-200d-2642-fe0f.png	men wrestling	4.0
1F93C 1F3FB 200D 2642 FE0F	1f93c-1f3fb-200d-2642-fe0f.png	men wrestling: light skin tone	17.0
1F93C 1F3FB 200D 2642	1f93c-1f3fb-200d-2642-fe0f.png	men wrestling: light skin tone	17.0
1F93C 1F3FC 200D 2642 FE0F	1f93c-1f3fc-200d-2642-fe0f.png	men wrestling: medium-light skin tone	17.0
1F93C 1F3FC 200D 2642	1f93c-1f3fc-200d-2642-fe0f.png	men wrestling: medium-light skin tone	17.0
1F93C 1F3FD 200D 2642 FE0F	1f93c-1f3fd-200d-2642-fe0f.png	men wrestling: medium skin tone	17.0
1F93C 1F3FD 200D 2642	1f93c-1f3fd-200d-2642-fe0f.png	men wrestling: medium skin tone	17.0
1F93C 1F3FE 200D 2642 FE0F	1f93c-1f3fe-200d-2642-fe0f.png	men wrestling: medium-dark skin tone	17.0
1F93C 1F3FE 200D 2642	1f93c-1f3fe-200d-2642-fe0f.png	men wrestling: medium-dark skin tone	17.0
1F93C 1F3FF 200D 2642 FE0F	1f93c-1f3ff-200d-2642-fe0f.png	men wrestling: dark skin tone	17.0
1F93C 1F3FF 200D 2642	1f93c-1f3ff-200d-2642-fe0f.png	men wrestling: dark skin tone	17.0
1F93C 200D 2640	1f93c-200d-2640-fe0f.png	women wrestling	4.0
1F93C 1F3FB 200D 2640 FE0F	1f93c-1f3fb-200d-2640-fe0f.png	women wrestling: light skin tone	17.0
1F93C 1F3FB 200D 2640	1f93c-1f3fb-200d-2640-fe0f.png	women wrestling: light skin tone	17.0
1F93C 1F3FC 200D 2640 FE0F	1f93c-1f3fc-200d-2640-fe0f.png	women wrestling: medium-light skin tone	17.0
1F93C 1F3FC 200D 2640	1f93c-1f3fc-200d-2640-fe0f.png	women wrestling: medium-light skin tone	17.0
1F93C 1F3FD 200D 2640 FE0F	1f93c-1f3fd-200d-2640-fe0f.png	women wrestling: medium skin tone	17.0
1F93C 1F3FD 200D 2640	1f93c-1f3fd-200d-2640-fe0f.png	women wrestling: medium skin tone	17.0
1F93C 1F3FE 200D 2640 FE0F	1f93c-1f3fe-200d-2640-fe0f.png	women wrestling: medium-dark skin tone	17.0
1F93C 1F3FE 200D 2640	1f93c-1f3fe-200d-2640-fe0f.png	women wrestling: medium-dark skin tone	17.0
1F93C 1F3FF 200D 2640 FE0F	1f93c-1f3ff-200d-2640-fe0f.png	women wrestling: dark skin tone	17.0
1F93C 1F3FF 200D 2640	1f93c-1f3ff-200d-2640-fe0f.png	women wrestling: dark skin tone	17.0
1F9D1 1F3FB 200D 1FAEF 200D 1F9D1 1F3FC	1f9d1-1f3fb-200d-1faef-200d-1f9d1-1f3fc.png	people wrestling: light skin tone, medium-light skin tone	17.0
1F9D1 1F3FB 200D 1FAEF 200D 1F9D1 1F3FD	1f9d1-1f3fb-200d-1faef-200d-1f9d1-1f3fd.png	people wrestling: light skin tone, medium skin tone	17.0
1F9D1 1F3FB 200D 1FAEF 200D 1F9D1 1F3FE	1f9d1-1f3fb-200d-1faef-200d-1f9d1-1f3fe.png	people wrestling: light skin tone, medium-dark skin tone	17.0
1F9D1 1F3FB 200D 1FAEF 200D 1F9D1 1F3FF	1f9d1-1f3fb-200d-1faef-200d-1f9d1-1f3ff.png	people wrestling: light skin tone, dark skin tone	17.0
1F9D1 1F3FC 200D 1FAEF 200D 1F9D1 1F3FB	1f9d1-1f3fc-200d-1faef-200d-1f9d1-1f3fb.png	people wrestling: medium-light skin tone, light skin tone	17.0
1F9D1 1F3FC 200D 1FAEF 200D 1F9D1 1F3FD	1f9d1-1f3fc-200d-1faef-200d-1f9d1-1f3fd.png	people wrestling: medium-light skin tone, medium skin tone	17.0
1F9D1 1F3FC 200D 1FAEF 200D 1F9D1 1F3FE	1f9d1-1f3fc-200d-1faef-200d-1f9d1-1f3fe.png	people wrestling: medium-light skin tone, medium-dark skin tone	17.0
1F9D1 1F3FC 200D 1FAEF 200D 1F9D1 1F3FF	1f9d1-1f3fc-200d-1faef-200d-1f9d1-1f3ff.png	people wrestling: medium-light skin tone, dark skin tone	17.0
1F9D1 1F3FD 200D 1FAEF 200D 1F9D1 1F3FB	1f9d1-1f3fd-200d-1faef-200d-1f9d1-1f3fb.png	people wrestling: medium skin tone, light skin tone	17.0
1F9D1 1F3FD 200D 1FAEF 200D 1F9D1 1F3FC	1f9d1-1f3fd-200d-1faef-200d-1f9d1-1f3fc.png	people wrestling: medium skin tone, medium-light skin tone	17.0
1F9D1 1F3FD 200D 1FAEF 200D 1F9D1 1F3FE	1f9d1-1f3fd-200d-1faef-200d-1f9d1-1f3fe.png	people wrestling: medium skin tone, medium-dark skin tone	17.0
1F9D1 1F3FD 200D 1FAEF 200D 1F9D1 1F3FF	1f9d1-1f3fd-200d-1faef-200d-1f9d1-1f3ff.png	people wrestling: medium skin tone, dark skin tone	17.0
1F9D1 1F3FE 200D 1FAEF 200D 1F9D1 1F3FB	1f9d1-1f3fe-200d-1faef-200d-1f9d1-1f3fb.png	people wrestling: medium-dark skin tone, light skin tone	17.0
1F9D1 1F3FE 200D 1FAEF 200D 1F9D1 1F3FC	1f9d1-1f3fe-200d-1faef-200d-1f9d1-1f3fc.png	people wrestling: medium-dark skin tone, medium-light skin tone	17.0
1F9D1 1F3FE 200D 1FAEF 200D 1F9D1 1F3FD	1f9d1-1f3fe-200d-1faef-200d-1f9d1-1f3fd.png	people wrestling: medium-dark skin tone, medium skin tone	17.0
1F9D1 1F3FE 200D 1FAEF 200D 1F9D1 1F3FF	1f9d1-1f3fe-200d-1faef-200d-1f9d1-1f3ff.png	people wrestling: medium-dark skin tone, dark skin tone	17.0
1F9D1 1F3FF 200D 1FAEF 200D 1F9D1 1F3FB	1f9d1-1f3ff-200d-1faef-200d-1f9d1-1f3fb.png	people wrestling: dark skin tone, light skin tone	17.0
1F9D1 1F3FF 200D 1FAEF 200D 1F9D1 1F3FC	1f9d1-1f3ff-200d-1faef-200d-1f9d1-1f3fc.png	people wrestling: dark skin tone, medium-light skin tone	17.0
1F9D1 1F3FF 200D 1FAEF 200D 1F9D1 1F3FD	1f9d1-1f3ff-200d-1faef-200d-1f9d1-1f3fd.png	people wrestling: dark skin tone, medium skin tone	17.0
1F9D1 1F3FF 200D 1FAEF 200D 1F9D1 1F3FE	1f9d1-1f3ff-200d-1faef-200d-1f9d1-1f3fe.png	people wrestling: dark skin tone, medium-dark skin tone	17.0
1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FC	1f468-1f3fb-200d-1faef-200d-1f468-1f3fc.png	men wrestling: light skin tone, medium-light skin tone	17.0
1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FD	1f468-1f3fb-200d-1faef-200d-1f468-1f3fd.png	men wrestling: light skin tone, medium skin tone	17.0
1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FE	1f468-1f3fb-200d-1faef-200d-1f468-1f3fe.png	men wrestling: light skin tone, medium-dark skin tone	17.0
1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FF	1f468-1f3fb-200d-1faef-200d-1f468-1f3ff.png	men wrestling: light skin tone, dark skin tone	17.0
1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FB	1f468-1f3fc-200d-1faef-200d-1f468-1f3fb.png	men wrestling: medium-light skin tone, light skin tone	17.0
1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FD	1f468-1f3fc-200d-1faef-200d-1f468-1f3fd.png	men wrestling: medium-light skin tone, medium skin tone	17.0
1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FE	1f468-1f3fc-200d-1faef-200d-1f468-1f3fe.png	men wrestling: medium-light skin tone, medium-dark skin tone	17.0
1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FF	1f468-1f3fc-200d-1faef-200d-1f468-1f3ff.png	men wrestling: medium-light skin tone, dark skin tone	17.0
1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FB	1f468-1f3fd-200d-1faef-200d-1f468-1f3fb.png	men wrestling: medium skin tone, light skin tone	17.0
1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FC	1f468-1f3fd-200d-1faef-200d-1f468-1f3fc.png	men wrestling: medium skin tone, medium-light skin tone	17.0
1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FE	1f468-1f3fd-200d-1faef-200d-1f468-1f3fe.png	men wrestling: medium skin tone, medium-dark skin tone	17.0
1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FF	1f468-1f3fd-200d-1faef-200d-1f468-1f3ff.png	men wrestling: medium skin tone, dark skin tone	17.0
